KNGOA1992R 0 0 0 0 98 5245 6092 7977 2838 664 17 0 1910.9166666667
KNGOA1993R 0 0 8 5 108 6024 9522 4307 6404 1405 35 17 2319.5833333333
KNGOA1994R 216 0 0 81 96 8105 8267 4070 3158 965 3 0 2080.0833333333
KNGOA1995R 203 0 0 17 96 3176 7897 3316 3158 1435 11 0 1609.0833333333
KNGOA1996R 18 0 0 2 22 5180 10134 3191 2931 2421 20 4 1993.5833333333
KNGOA1997R 153 0 65 16 6 7445 7662 6324 2540 213 344 277 2087.0833333333
KNGOA1998R 0 0 0 0 118 7627 7600 5947 4965 3165 452 1 2489.5833333333
KNGOA1999R 0 5 0 0 1166 9485 7622 1981 3032 1441 3 0 2061.25
KNGOA2000R 0 0 0 2 1755 6914 10192 6280 1169 730 20 32 2257.8333333333
KNGOA2001R 263 0 0 13 656 5117 6742 4652 1643 843 4 0 1661.0833333333
KNGOA2002R 0 0 20 75 221 8537 2578 5975 1693 684 44 2 1652.4166666667
KNGOA2003R 37 40 2 3 0 8087 8899 3931 2353 311 37 0 1975
KNGOA2004R 0 0 0 0 834 5852 7715 6419 2016 497 138 0 1955.9166666667
KNGOA2005R 77 13 0 56 102 6538 9697 4978 4818 762 0 2 2253.5833333333
KNGOA2006R 0 0 236 0 2064 5953 7783 6506 4173 2826 118 0 2471.5833333333
KNGOA2007R 5 12 0 5 197 9144 6811 7620 5872 150 185 1 2500.1666666667
KNGOA2008R 0 4 332 15 57 7745 6663 5076 5000 94 14 45 2087.0833333333
KNGOA2009R 0 0 2 0 31 3333 10726 2188 3294 2568 1005 0 1928.9166666667
KNGOA2010R 46 0 24 25 71 6791 11382 6170 4746 1613 928 11 2650.5833333333
KNGOA2011R 0 0 0 50 6 8150 11196 6679 4320 813 115 0 2610.75
