BIHAR2001R,44,6,32,123,1406,2278,2200,1685,2221,1803,0,0,983.1666666667
BIHAR2002R,116,162,39,422,926,878,2877,2028,1456,306,11,2,768.5833333333
BIHAR2003R,118,735,116,337,549,2748,3156,3831,1478,1255,0,60,1198.5833333333
BIHAR2004R,207,8,22,349,830,2683,2908,1731,635,212,0,0,798.75
BIHAR2005R,141,182,239,38,254,623,3273,2497,987,445,0,0,723.25
BIHAR2006R,0,0,62,272,992,2185,2854,1979,3469,207,49,6,1006.25
BIHAR2007R,2,432,308,160,706,1531,4596,3930,3672,565,2,1,1325.4166666667
BIHAR2008R,284,80,29,152,824,3265,3297,3948,1892,216,17,0,1167
BIHAR2009R,14,15,25,14,1532,685,2225,3271,1324,723,62,14,825.3333333333
BIHAR2010R,1,26,2,29,861,1209,2693,2369,1770,518,25,4,792.25
BIHAR2011R,30,101,91,295,1063,2473,2481,3110,2694,76,30,0,1037
