WRJST1988R,35,32,74,22,0,233,1194,905,387,39,0,0,243.4166666667
WRJST1989R,108,0,17,1,0,305,989,1120,232,10,0,4,232.1666666667
WRJST1990R,0,225,0,8,260,228,2078,2103,374,29,0,5,442.5
WRJST1991R,11,54,0,186,0,150,635,565,171,0,0,10,148.5
WRJST1992R,131,151,6,10,111,81,1139,1753,1948,64,15,0,450.75
WRJST1993R,27,39,18,29,83,617,1946,56,420,12,4,0,270.9166666667
WRJST1994R,131,8,6,210,54,407,1285,883,700,1,1,0,307.1666666667
WRJST1995R,126,55,6,86,37,296,1846,925,70,133,1,2,298.5833333333
WRJST1996R,40,45,18,51,272,2203,673,925,262,34,0,1,377
WRJST1997R,27,6,24,136,287,813,883,1326,280,484,45,8,359.9166666667
WRJST1998R,1,128,37,175,25,803,790,492,582,670,5,0,309
WRJST1999R,76,70,1,0,504,298,620,654,30,75,0,0,194
WRJST2000R,37,68,1,3,65,115,1481,281,69,13,10,0,178.5833333333
WRJST2001R,12,6,0,56,297,610,1078,569,30,35,0,2,224.5833333333
WRJST2002R,8,6,10,17,218,354,24,251,172,0,20,68,95.6666666667
WRJST2003R,30,123,5,3,8,395,1710,678,98,0,0,1,254.25
WRJST2004R,20,0,0,22,37,243,207,848,160,151,0,12,141.6666666667
WRJST2005R,11,189,61,72,221,267,552,254,471,0,0,0,174.8333333333
WRJST2006R,0,0,146,16,81,285,223,2101,184,103,0,52,265.9166666667
WRJST2007R,0,438,178,19,40,233,430,643,538,0,0,29,212.3333333333
WRJST2008R,34,2,14,143,369,614,490,1064,338,5,1,293,280.5833333333
WRJST2009R,16,33,54,7,41,233,805,323,94,1,0,1,134
WRJST2010R,12,16,3,4,19,512,1150,1648,1011,7,202,60,387
WRJST2011R,0,153,15,17,87,251,828,1770,1126,0,0,0,353.9166666667
